data_layer	endpoint	partition	length_metric	length	representative_rows	member_rows
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	8	132	132
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	9	200	200
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	10	224	224
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	11	302	302
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	12	294	294
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	13	490	490
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	14	440	440
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	15	530	530
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	16	598	598
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	17	520	520
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	18	430	430
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	19	406	406
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	20	376	376
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	21	284	284
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	22	266	266
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	23	290	290
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	24	344	344
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	25	456	456
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	26	320	320
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	27	490	490
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	28	453	453
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	29	420	420
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	30	470	470
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	31	482	482
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	32	460	460
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	33	438	438
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	34	318	318
v15_training_deduplicated	general toxicity	all	raw_standard_20aa_residue_count	35	417	417
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	1	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	2	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	3	11	11
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	4	17	17
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	5	53	53
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	6	95	95
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	7	164	164
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	8	240	240
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	9	233	233
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	10	545	545
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	11	498	498
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	12	889	889
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	13	1448	1448
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	14	790	790
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	15	685	685
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	16	790	790
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	17	649	649
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	18	1022	1022
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	19	539	539
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	20	724	724
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	21	660	660
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	22	564	564
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	23	604	604
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	24	658	658
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	25	656	656
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	26	545	545
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	27	368	368
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	28	407	407
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	29	390	390
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	30	333	333
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	31	218	218
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	32	212	212
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	33	231	231
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	34	440	440
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	35	163	163
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	36	121	121
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	37	305	305
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	38	77	77
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	39	71	71
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	40	25	25
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	41	30	30
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	42	43	43
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	43	55	55
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	44	35	35
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	45	54	54
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	46	53	53
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	47	36	36
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	48	38	38
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	49	25	25
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	50	13	13
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	51	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	52	14	14
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	53	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	54	9	9
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	55	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	56	7	7
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	57	6	6
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	58	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	59	3	3
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	60	6	6
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	61	19	19
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	62	17	17
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	63	6	6
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	64	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	65	7	7
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	66	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	67	8	8
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	69	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	70	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	71	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	72	14	14
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	73	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	74	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	75	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	76	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	77	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	79	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	80	12	12
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	81	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	83	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	84	8	8
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	88	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	91	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	93	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	94	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	98	6	6
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	100	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	107	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	112	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	115	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	121	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	123	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	127	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	138	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	144	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	164	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	173	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	190	11	11
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	191	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	214	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	220	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	221	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	232	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	260	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	271	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	280	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	286	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	299	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	300	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	305	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	307	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	311	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	319	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	322	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	324	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	334	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	352	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	501	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	516	1	1
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	517	5	5
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	520	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	521	4	4
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	565	2	2
v15_training_deduplicated	hemolysis	all	raw_standard_20aa_residue_count	1706	1	1
v15_training_deduplicated	hemolysis_concentration_at_50_percent	all	raw_standard_20aa_residue_count	30	1	1
v15_training_deduplicated	hemolysis_concentration_at_5_percent	all	raw_standard_20aa_residue_count	20	1	1
v15_training_deduplicated	hemolysis_ec50	all	raw_standard_20aa_residue_count	18	14	14
v15_training_deduplicated	hemolysis_ec50	all	raw_standard_20aa_residue_count	69	1	1
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	9	4	4
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	10	2	2
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	11	4	4
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	13	1	1
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	16	2	2
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	18	5	5
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	20	31	31
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	22	1	1
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	23	1	1
v15_training_deduplicated	hemolysis_hc50	all	raw_standard_20aa_residue_count	30	1	1
v15_training_deduplicated	hemolysis_hd50	all	raw_standard_20aa_residue_count	16	1	1
v15_training_deduplicated	hemolysis_hd50	all	raw_standard_20aa_residue_count	28	2	2
v15_training_deduplicated	hemolysis_hd50	all	raw_standard_20aa_residue_count	29	1	1
v15_training_deduplicated	hemolysis_ic50	all	raw_standard_20aa_residue_count	24	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	18	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	20	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	27	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	29	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	59	1	1
v15_training_deduplicated	hemolysis_lc50	all	raw_standard_20aa_residue_count	60	1	1
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	15	1	1
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	18	14	14
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	20	14	14
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	23	1	1
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	24	1	1
v15_training_deduplicated	hemolysis_mhc	all	raw_standard_20aa_residue_count	26	1	1
v15_training_deduplicated	hemolysis_mhc10	all	raw_standard_20aa_residue_count	13	21	21
v15_training_deduplicated	hemolysis_mhc10	all	raw_standard_20aa_residue_count	16	18	18
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	9	2	2
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	10	9	9
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	11	4	4
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	12	30	30
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	13	10	10
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	14	5	5
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	15	12	12
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	16	9	9
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	17	17	17
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	18	46	46
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	19	10	10
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	20	31	31
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	21	27	27
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	22	23	23
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	23	27	27
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	24	6	6
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	25	97	97
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	26	6	6
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	27	15	15
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	28	16	16
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	29	8	8
v15_training_deduplicated	hemolysis_percent	all	raw_standard_20aa_residue_count	30	8	8
